,index,stress,reaction_time,id_user,physical_activity,airplane_mode,surrounding_sound,screen,battery_level,completion_time,day_of_week,mobile_data,delivery_time,wifi,interruptibility_level,stress_level,charge_status,notification_ringtone,current_activity,priority_current_activity,id_user,attention_level,emotions,timestamp,interaction_others
183,19.0,0.0,2023-12-15 17:54:34.999000+00:00,d7ovggO1a0MticyeQVG9,0.0,False,78.02371215820312,False,97.0,2023-12-15 17:54:43.998000+00:00,5.0,True,2023-12-15 17:53:46.987000+00:00,True,2.0,2.0,False,2.0,Trabajar,4.0,d7ovggO1a0MticyeQVG9,3.0,"{'fearful': 0.024078933984370898, 'disgusted': 0.003193784327840624, 'angry': 0.02224580105678071, 'sad': 0.0463688463534013, 'surprised': 0.006147247732384372, 'neutral': 0.8370142093016989, 'happy': 0.06095116399873881}",2023-12-15 17:53:46.344000+00:00,0.0
184,36.0,0.0,2023-12-13 20:49:27.160000+00:00,d7ovggO1a0MticyeQVG9,0.0,False,70.10028076171875,False,24.0,2023-12-13 20:49:39.316000+00:00,3.0,True,2023-12-13 20:49:15.064000+00:00,True,4.0,2.0,False,2.0,En el teléfono,1.0,d7ovggO1a0MticyeQVG9,3.0,,2023-12-13 20:49:13.733000+00:00,
185,173.0,0.0,2023-12-13 20:27:29.057000+00:00,d7ovggO1a0MticyeQVG9,1.0,False,85.45817565917969,False,26.0,2023-12-13 20:27:40.617000+00:00,3.0,True,2023-12-13 20:19:15.071000+00:00,True,2.0,2.0,False,2.0,Trabajar,4.0,d7ovggO1a0MticyeQVG9,3.0,"{'fearful': 0.004278017969298369, 'disgusted': 0.0062938486857792445, 'angry': 0.04318460574902329, 'sad': 0.15160058490893694, 'surprised': 0.01967230723662178, 'neutral': 0.7601421813535049, 'happy': 0.014828462164104543}",2023-12-13 20:19:12.846000+00:00,0.0
186,133.0,0.0,2023-12-13 19:56:01.035000+00:00,d7ovggO1a0MticyeQVG9,0.0,False,69.02651977539062,False,28.0,2023-12-13 19:56:15.778000+00:00,3.0,True,2023-12-13 19:49:15.055000+00:00,True,2.0,2.0,False,2.0,Trabajar,4.0,d7ovggO1a0MticyeQVG9,3.0,"{'fearful': 7.429724158979931e-05, 'disgusted': 0.008553325309524087, 'angry': 0.025533270418570474, 'sad': 0.028217633290029635, 'surprised': 0.012036591358212676, 'neutral': 0.9209261000505649, 'happy': 0.004658767493990123}",2023-12-13 19:49:12.828000+00:00,0.0
187,280.0,0.0,2023-12-13 19:19:31.647000+00:00,d7ovggO1a0MticyeQVG9,0.0,False,71.28147888183594,False,30.0,2023-12-13 19:19:41.586000+00:00,3.0,True,2023-12-13 19:19:15.382000+00:00,True,4.0,2.0,False,2.0,Comer,3.0,d7ovggO1a0MticyeQVG9,,,2023-12-13 19:19:12.319000+00:00,
188,202.0,0.0,,d7ovggO1a0MticyeQVG9,1.0,False,82.50247192382812,False,34.0,,3.0,True,2023-12-13 18:31:42.932000+00:00,True,,5.0,False,2.0,,,,,,,
189,152.0,0.0,2023-12-13 18:08:52.778000+00:00,d7ovggO1a0MticyeQVG9,0.0,False,86.67095947265625,False,36.0,2023-12-13 18:09:04.309000+00:00,3.0,True,2023-12-13 18:01:42.966000+00:00,True,4.0,4.0,False,2.0,Comer,3.0,,,,,
190,56.0,0.0,2023-12-13 17:31:52.494000+00:00,d7ovggO1a0MticyeQVG9,1.0,False,87.15831756591797,False,38.0,2023-12-13 17:32:02.395000+00:00,3.0,True,2023-12-13 17:31:43.874000+00:00,True,4.0,2.0,False,2.0,Hablar,2.0,,,,,
191,245.0,0.0,2023-12-13 16:43:15.069000+00:00,d7ovggO1a0MticyeQVG9,1.0,False,90.30873107910156,False,46.0,2023-12-13 16:43:29.304000+00:00,3.0,True,2023-12-13 16:24:53.234000+00:00,True,4.0,5.0,False,2.0,Hablar,2.0,d7ovggO1a0MticyeQVG9,,,2023-12-13 16:24:49.763000+00:00,
192,143.0,0.0,2023-12-13 15:55:36.304000+00:00,d7ovggO1a0MticyeQVG9,0.0,False,74.5443115234375,False,48.0,2023-12-13 15:55:48.925000+00:00,3.0,False,2023-12-13 15:55:24.943000+00:00,True,5.0,5.0,False,2.0,Descansar,1.0,d7ovggO1a0MticyeQVG9,3.0,"{'fearful': 0.0006251731732588562, 'disgusted': 0.002466140196300339, 'angry': 0.03096952129352594, 'sad': 0.15844650938147264, 'surprised': 0.002082012514993053, 'neutral': 0.654737207927422, 'happy': 0.15067342514776255}",2023-12-13 15:54:49.766000+00:00,0.0
193,47.0,0.0,2023-12-13 14:30:16.990000+00:00,d7ovggO1a0MticyeQVG9,0.0,False,70.43061065673828,False,55.0,2023-12-13 14:30:39.351000+00:00,3.0,False,2023-12-13 14:30:02.107000+00:00,True,4.0,1.0,False,2.0,Leer,4.0,d7ovggO1a0MticyeQVG9,3.0,"{'fearful': 2.5184176432243274e-06, 'disgusted': 2.3067405394858665e-05, 'angry': 0.013532336159563594, 'sad': 0.0015494925799289221, 'surprised': 0.0007296298374512844, 'neutral': 0.9829641873466557, 'happy': 0.0011987673649283073}",2023-12-13 14:30:04.945000+00:00,0.0
194,186.0,0.0,,dUE6bsuFDFNgbuJAplFb,0.0,False,71.98236846923828,False,74.0,,5.0,False,2023-11-24 21:00:05.354000+00:00,True,,1.0,False,2.0,,,dUE6bsuFDFNgbuJAplFb,3.0,"{'fearful': 0.00010166225301115143, 'disgusted': 0.008065373137384313, 'angry': 0.11302950002936994, 'sad': 0.6737478350599606, 'surprised': 0.00015248357602345072, 'neutral': 0.175807855615858, 'happy': 0.02909533899583039}",2023-11-24 20:59:51.498000+00:00,0.0
195,68.0,0.0,,dUE6bsuFDFNgbuJAplFb,0.0,False,65.11027526855469,False,75.0,,5.0,False,2023-11-24 20:30:05.308000+00:00,True,,3.0,False,2.0,,,dUE6bsuFDFNgbuJAplFb,3.0,"{'fearful': 0.008819186849141082, 'disgusted': 0.07202094271848704, 'angry': 0.11184319929466549, 'sad': 0.11967535668060238, 'surprised': 0.04532784656159066, 'neutral': 0.6063096303494402, 'happy': 0.036003839835080126}",2023-11-24 20:29:50.879000+00:00,0.0
196,170.0,0.0,2023-11-24 20:00:24.070000+00:00,dUE6bsuFDFNgbuJAplFb,0.0,False,62.245399475097656,False,77.0,2023-11-24 20:00:33.062000+00:00,5.0,False,2023-11-24 20:00:05.445000+00:00,True,3.0,3.0,False,2.0,Estudiar,4.0,dUE6bsuFDFNgbuJAplFb,3.0,"{'fearful': 0.009533461158071075, 'disgusted': 0.004840715861673523, 'angry': 0.005552401938378655, 'sad': 0.7318361997604371, 'surprised': 0.04060674821448628, 'neutral': 0.1882046692383786, 'happy': 0.019425797310153335}",2023-11-24 19:59:51.502000+00:00,0.0
197,29.0,0.0,2023-11-24 19:14:42.117000+00:00,dUE6bsuFDFNgbuJAplFb,0.0,False,82.92504119873047,False,81.0,2023-11-24 19:19:27.188000+00:00,5.0,False,2023-11-24 19:04:30.464000+00:00,True,1.0,3.0,False,2.0,Otros,1.0,dUE6bsuFDFNgbuJAplFb,,,2023-11-24 19:04:06.596000+00:00,
198,67.0,0.0,2023-11-24 18:36:47.472000+00:00,dUE6bsuFDFNgbuJAplFb,0.0,False,78.0759048461914,False,83.0,2023-11-24 18:37:02.403000+00:00,5.0,False,2023-11-24 18:34:29.661000+00:00,True,2.0,2.0,False,2.0,Comer,2.0,dUE6bsuFDFNgbuJAplFb,,,2023-11-24 18:34:06.829000+00:00,
199,118.0,0.0,2023-11-24 17:34:11.633000+00:00,dUE6bsuFDFNgbuJAplFb,1.0,False,66.15847778320312,True,88.0,2023-11-24 17:37:22.664000+00:00,5.0,False,2023-11-24 17:34:00.921000+00:00,True,4.0,3.0,False,2.0,Trabajar,4.0,dUE6bsuFDFNgbuJAplFb,3.0,,2023-11-24 17:34:06.615000+00:00,
200,84.0,0.0,2023-11-24 17:33:54.515000+00:00,dUE6bsuFDFNgbuJAplFb,1.0,False,66.15847778320312,False,89.0,,5.0,False,2023-11-24 17:04:01.344000+00:00,True,,3.0,False,2.0,,,dUE6bsuFDFNgbuJAplFb,3.0,"{'fearful': 0.0007073483240208357, 'disgusted': 0.006745511383497126, 'angry': 0.024713348335642878, 'sad': 0.20255145332395652, 'surprised': 0.002293497053574035, 'neutral': 0.7141126952640572, 'happy': 0.048876141400969235}",2023-11-24 17:04:06.504000+00:00,0.0
201,1.0,0.0,2023-11-24 16:43:42.452000+00:00,dUE6bsuFDFNgbuJAplFb,0.0,False,84.07479095458984,False,90.0,2023-11-24 16:43:58.363000+00:00,5.0,False,2023-11-24 16:34:01.245000+00:00,True,2.0,3.0,False,2.0,Trabajar,3.0,dUE6bsuFDFNgbuJAplFb,3.0,"{'fearful': 0.0001914610717063684, 'disgusted': 0.001728293974425419, 'angry': 0.05583763640104322, 'sad': 0.07971217660545364, 'surprised': 0.0043889454591003714, 'neutral': 0.8037680337226696, 'happy': 0.05437344149051262}",2023-11-24 16:34:06.057000+00:00,0.0
202,31.0,0.0,,dUE6bsuFDFNgbuJAplFb,0.0,False,67.29102325439453,False,91.0,,5.0,False,2023-11-24 16:04:01.241000+00:00,True,,3.0,False,2.0,,,dUE6bsuFDFNgbuJAplFb,3.0,"{'fearful': 6.741066019583629e-05, 'disgusted': 8.059214105499965e-05, 'angry': 0.0010119318597212852, 'sad': 0.06504786369782584, 'surprised': 6.228659215683554e-05, 'neutral': 0.9320892247788869, 'happy': 0.0016406858056966364}",2023-11-24 16:04:06.685000+00:00,0.0
203,139.0,0.0,2023-11-24 15:36:04.260000+00:00,dUE6bsuFDFNgbuJAplFb,0.0,False,73.41048431396484,False,93.0,2023-11-24 15:36:24.307000+00:00,5.0,False,2023-11-24 15:34:01.272000+00:00,True,3.0,2.0,False,2.0,Otros,3.0,dUE6bsuFDFNgbuJAplFb,3.0,"{'fearful': 9.958879814402975e-07, 'disgusted': 3.9807418380491974e-05, 'angry': 0.0015520832465700473, 'sad': 0.004142409316193135, 'surprised': 9.972253567693753e-05, 'neutral': 0.9662008789251558, 'happy': 0.027964102774924303}",2023-11-24 15:34:04.976000+00:00,0.0
204,73.0,0.0,2023-11-24 15:12:44.884000+00:00,dUE6bsuFDFNgbuJAplFb,0.0,False,69.92198181152344,False,94.0,2023-11-24 15:12:57.984000+00:00,5.0,False,2023-11-24 15:04:01.282000+00:00,True,4.0,2.0,False,2.0,Trabajar,3.0,dUE6bsuFDFNgbuJAplFb,3.0,"{'fearful': 0.013317737995506042, 'disgusted': 6.952796029940732e-05, 'angry': 0.011721860794510975, 'sad': 0.20981747423917665, 'surprised': 0.0002527079842975678, 'neutral': 0.7627066638461264, 'happy': 0.0021140551446951236}",2023-11-24 15:04:05.012000+00:00,0.0
205,86.0,0.0,2023-11-24 14:34:15.165000+00:00,dUE6bsuFDFNgbuJAplFb,0.0,False,78.64134979248047,False,95.0,2023-11-24 14:34:40.394000+00:00,5.0,False,2023-11-24 14:34:01.284000+00:00,True,3.0,1.0,False,2.0,Trabajar,3.0,dUE6bsuFDFNgbuJAplFb,3.0,"{'fearful': 8.028264235134489e-05, 'disgusted': 0.00020775537720506875, 'angry': 0.0011717900613246815, 'sad': 0.09072128748084653, 'surprised': 0.0005980669775620078, 'neutral': 0.9053572844713927, 'happy': 0.0018635088510648196}",2023-11-24 14:34:05.634000+00:00,0.0
206,184.0,0.0,2023-12-14 17:08:18.151000+00:00,erj1X6MFCo5o4NEboJb6,0.0,False,65.08129119873047,False,76.0,2023-12-14 17:08:24.576000+00:00,4.0,False,2023-12-14 17:08:07.597000+00:00,True,2.0,3.0,False,2.0,Programar,4.0,erj1X6MFCo5o4NEboJb6,3.0,"{'fearful': 0.00020788421964057095, 'disgusted': 6.59042850742397e-05, 'angry': 0.0031753885786805773, 'sad': 0.023250087859289705, 'surprised': 0.007448122379376466, 'neutral': 0.9314346766409772, 'happy': 0.03441792952921064}",2023-12-14 17:08:03.850000+00:00,0.0
207,131.0,0.0,2023-12-14 16:38:18.343000+00:00,erj1X6MFCo5o4NEboJb6,0.0,False,68.7327880859375,False,79.0,2023-12-14 16:38:29.350000+00:00,4.0,False,2023-12-14 16:38:07.569000+00:00,True,4.0,2.0,False,2.0,Ver vídeos,2.0,erj1X6MFCo5o4NEboJb6,3.0,"{'fearful': 1.537516518120245e-05, 'disgusted': 0.00023107080403981156, 'angry': 0.005406171610334605, 'sad': 0.1597779210857832, 'surprised': 8.11848122169082e-05, 'neutral': 0.652284840372606, 'happy': 0.18220343532068478}",2023-12-14 16:38:03.830000+00:00,0.0
208,257.0,0.0,2023-12-14 16:17:19.731000+00:00,erj1X6MFCo5o4NEboJb6,0.0,False,76.30491638183594,False,82.0,2023-12-14 16:20:06.274000+00:00,4.0,True,2023-12-14 16:08:08.249000+00:00,True,3.0,2.0,False,2.0,Leer,3.0,erj1X6MFCo5o4NEboJb6,,,2023-12-14 16:08:03.842000+00:00,
209,95.0,0.0,2023-12-14 15:38:19.619000+00:00,erj1X6MFCo5o4NEboJb6,0.0,False,68.2054214477539,False,84.0,2023-12-14 15:38:26.440000+00:00,4.0,False,2023-12-14 15:38:07.641000+00:00,True,3.0,2.0,False,2.0,Programar,3.0,erj1X6MFCo5o4NEboJb6,3.0,"{'fearful': 5.0240944706945735e-05, 'disgusted': 2.2614292990398298e-05, 'angry': 0.00021174400440935644, 'sad': 0.021547547573872977, 'surprised': 0.0002980035781475659, 'neutral': 0.9776974500253283, 'happy': 0.00017241378215429452}",2023-12-14 15:38:03.777000+00:00,0.0
210,41.0,0.0,2023-12-14 15:08:27.782000+00:00,erj1X6MFCo5o4NEboJb6,0.0,False,66.74519348144531,False,86.0,2023-12-14 15:08:45.942000+00:00,4.0,False,2023-12-14 15:08:07.614000+00:00,True,4.0,2.0,False,2.0,Ver vídeos,2.0,erj1X6MFCo5o4NEboJb6,3.0,"{'fearful': 0.0484054384123113, 'disgusted': 0.002532604057072863, 'angry': 0.005997589250675992, 'sad': 0.18717972625062712, 'surprised': 0.023375773811939643, 'neutral': 0.6494275391011972, 'happy': 0.08308133082690419}",2023-12-14 15:08:03.776000+00:00,0.0
211,177.0,0.0,2023-12-14 14:38:16.497000+00:00,erj1X6MFCo5o4NEboJb6,0.0,False,62.14419937133789,False,89.0,2023-12-14 14:38:40.975000+00:00,4.0,False,2023-12-14 14:38:07.607000+00:00,True,4.0,2.0,False,2.0,Ver vídeos,2.0,erj1X6MFCo5o4NEboJb6,3.0,"{'fearful': 1.6863257211493041e-10, 'disgusted': 1.8287138443630633e-06, 'angry': 3.6742409442564725e-06, 'sad': 0.0002529082545553558, 'surprised': 2.379467942973192e-05, 'neutral': 0.9997160505440276, 'happy': 1.7479362327303846e-06}",2023-12-14 14:38:03.766000+00:00,0.0
212,58.0,0.0,2023-12-14 14:08:23.123000+00:00,erj1X6MFCo5o4NEboJb6,0.0,False,58.371089935302734,False,91.0,2023-12-14 14:08:34.850000+00:00,4.0,False,2023-12-14 14:08:07.646000+00:00,True,2.0,2.0,False,2.0,Programar,4.0,erj1X6MFCo5o4NEboJb6,3.0,"{'fearful': 2.213586638016343e-05, 'disgusted': 3.7037462971356926e-07, 'angry': 6.978924830379181e-06, 'sad': 9.754780916060769e-05, 'surprised': 0.0031291905230309675, 'neutral': 0.9916541637000388, 'happy': 0.005089606160185206}",2023-12-14 14:08:03.879000+00:00,0.0
213,22.0,0.0,2023-12-14 13:38:26.046000+00:00,erj1X6MFCo5o4NEboJb6,0.0,False,58.339599609375,False,94.0,2023-12-14 13:38:49.983000+00:00,4.0,False,2023-12-14 13:38:07.746000+00:00,True,3.0,2.0,False,2.0,Programar,3.0,erj1X6MFCo5o4NEboJb6,3.0,"{'fearful': 0.01811762639201088, 'disgusted': 0.0006902969599382858, 'angry': 0.00029219722118841395, 'sad': 0.05536527435942707, 'surprised': 0.003805748855410916, 'neutral': 0.8820384085115229, 'happy': 0.03969044877364164}",2023-12-14 13:38:03.687000+00:00,0.0
214,215.0,0.0,,erj1X6MFCo5o4NEboJb6,0.0,False,76.94033813476562,False,29.0,,1.0,False,2023-12-04 20:29:40.373000+00:00,True,,3.0,False,2.0,,,erj1X6MFCo5o4NEboJb6,3.0,"{'fearful': 1.4301626594241758e-05, 'disgusted': 7.35280264115232e-05, 'angry': 0.001013900241901326, 'sad': 0.015048492386646274, 'surprised': 0.00473359019399097, 'neutral': 0.9628892273331684, 'happy': 0.016226956126002893}",2023-12-04 20:29:37.795000+00:00,0.0
215,52.0,0.0,,erj1X6MFCo5o4NEboJb6,1.0,False,81.51896667480469,False,32.0,,1.0,False,2023-12-04 19:59:40.383000+00:00,True,,2.0,False,2.0,,,erj1X6MFCo5o4NEboJb6,,,2023-12-04 19:59:36.768000+00:00,
216,268.0,0.0,,erj1X6MFCo5o4NEboJb6,0.0,False,83.28349304199219,False,34.0,,1.0,True,2023-12-04 19:29:40.698000+00:00,True,,2.0,False,2.0,,,erj1X6MFCo5o4NEboJb6,,,2023-12-04 19:29:36.737000+00:00,
217,156.0,0.0,,erj1X6MFCo5o4NEboJb6,0.0,False,80.33732604980469,False,36.0,,1.0,False,2023-12-04 18:59:40.409000+00:00,True,,2.0,False,2.0,,,erj1X6MFCo5o4NEboJb6,3.0,"{'fearful': 6.867715968310779e-07, 'disgusted': 0.030843608915869333, 'angry': 0.020133957830630312, 'sad': 0.004062710610848274, 'surprised': 0.005940645793130852, 'neutral': 0.8573529398264853, 'happy': 0.08166546108058308}",2023-12-04 18:59:36.735000+00:00,0.0
218,225.0,0.0,,erj1X6MFCo5o4NEboJb6,0.0,False,71.22203063964844,False,75.0,,1.0,False,2023-12-04 18:27:42.049000+00:00,True,,1.0,False,2.0,,,,,,,
219,136.0,1.0,,erj1X6MFCo5o4NEboJb6,0.0,False,64.8805923461914,False,75.0,,1.0,True,2023-12-04 17:42:02.036000+00:00,True,,5.0,True,2.0,,,erj1X6MFCo5o4NEboJb6,3.0,,2023-12-04 17:42:10.580000+00:00,
220,138.0,1.0,,erj1X6MFCo5o4NEboJb6,0.0,False,64.8805923461914,False,67.0,,1.0,True,2023-12-04 17:12:02.021000+00:00,True,,5.0,True,2.0,,,erj1X6MFCo5o4NEboJb6,3.0,"{'fearful': 0.00021062988036100148, 'disgusted': 0.006984682687743771, 'angry': 0.40702883526682854, 'sad': 0.38373031141236424, 'surprised': 4.7209443200912915e-05, 'neutral': 0.20020205900073051, 'happy': 0.0017962642500606307}",2023-12-04 17:12:10.577000+00:00,0.0
221,79.0,1.0,,erj1X6MFCo5o4NEboJb6,0.0,False,64.8805923461914,False,59.0,,1.0,True,2023-12-04 16:42:02.184000+00:00,True,,5.0,True,2.0,,,erj1X6MFCo5o4NEboJb6,3.0,"{'fearful': 0.0004414846384825921, 'disgusted': 0.006999938458989163, 'angry': 0.012017349130474031, 'sad': 0.5568399042822421, 'surprised': 0.000215489105951705, 'neutral': 0.40586215793155134, 'happy': 0.017623704374273075}",2023-12-04 16:42:10.580000+00:00,0.0
222,76.0,1.0,,erj1X6MFCo5o4NEboJb6,0.0,False,64.8805923461914,False,51.0,,1.0,True,2023-12-04 16:12:02.111000+00:00,True,,5.0,True,2.0,,,erj1X6MFCo5o4NEboJb6,,,2023-12-04 16:12:09.267000+00:00,
223,61.0,1.0,,erj1X6MFCo5o4NEboJb6,0.0,False,59.19989776611328,False,43.0,,1.0,True,2023-12-04 15:42:02.094000+00:00,True,,5.0,True,2.0,,,erj1X6MFCo5o4NEboJb6,3.0,"{'fearful': 0.0004188808960032753, 'disgusted': 0.0015006775596191346, 'angry': 0.30575803057217854, 'sad': 0.4304339911323041, 'surprised': 0.015505024194194788, 'neutral': 0.21475386075024971, 'happy': 0.03162954659962311}",2023-12-04 15:42:08.782000+00:00,0.0
224,159.0,1.0,,erj1X6MFCo5o4NEboJb6,0.0,False,65.92452239990234,False,34.0,,1.0,True,2023-12-04 15:12:02.418000+00:00,True,,5.0,True,2.0,,,erj1X6MFCo5o4NEboJb6,,,2023-12-04 15:12:09.480000+00:00,
225,129.0,1.0,,gMoPizShoBD8dMUl4Phi,0.0,False,66.74519348144531,False,48.0,,5.0,False,2023-12-01 21:04:22.621000+00:00,True,,5.0,False,2.0,,,gMoPizShoBD8dMUl4Phi,3.0,,2023-12-01 21:04:17.857000+00:00,
226,189.0,0.0,2023-12-01 20:35:09.694000+00:00,gMoPizShoBD8dMUl4Phi,0.0,False,66.2096176147461,False,50.0,2023-12-01 20:35:18.953000+00:00,5.0,False,2023-12-01 20:34:22.682000+00:00,True,4.0,2.0,False,2.0,Estudiar,4.0,gMoPizShoBD8dMUl4Phi,3.0,,2023-12-01 20:34:17.752000+00:00,
227,83.0,0.0,,gMoPizShoBD8dMUl4Phi,1.0,False,83.8608169555664,False,59.0,,5.0,True,2023-12-01 18:05:12.676000+00:00,True,,4.0,False,2.0,,,gMoPizShoBD8dMUl4Phi,3.0,,2023-12-01 18:05:09.769000+00:00,
228,146.0,0.0,2023-12-01 17:35:36.035000+00:00,gMoPizShoBD8dMUl4Phi,0.0,False,77.8874282836914,False,61.0,2023-12-01 17:35:47.036000+00:00,5.0,False,2023-12-01 17:35:11.769000+00:00,True,4.0,2.0,False,2.0,Estudiar,4.0,gMoPizShoBD8dMUl4Phi,3.0,"{'fearful': 0.00010320800262754215, 'disgusted': 0.019473270550924102, 'angry': 0.20630573027786633, 'sad': 0.15460636899415736, 'surprised': 4.867151614367855e-05, 'neutral': 0.5854341242546475, 'happy': 0.03402863218453783}",2023-12-01 17:35:09.764000+00:00,0.0
229,0.0,0.0,,gMoPizShoBD8dMUl4Phi,0.0,False,65.2061996459961,False,62.0,,5.0,False,2023-12-01 17:05:11.684000+00:00,True,,3.0,False,2.0,,,gMoPizShoBD8dMUl4Phi,3.0,"{'fearful': 6.480054625928395e-06, 'disgusted': 0.005572164667307977, 'angry': 0.26324199889057753, 'sad': 0.14181607418288422, 'surprised': 0.00016138485951072354, 'neutral': 0.5871825370631996, 'happy': 0.00201935264788089}",2023-12-01 17:05:09.765000+00:00,0.0
230,111.0,0.0,2023-12-01 16:35:24.413000+00:00,gMoPizShoBD8dMUl4Phi,0.0,False,65.47390747070312,False,64.0,2023-12-01 16:35:36.087000+00:00,5.0,False,2023-12-01 16:35:11.728000+00:00,True,4.0,4.0,False,2.0,Estudiar,4.0,gMoPizShoBD8dMUl4Phi,,,2023-12-01 16:35:09.707000+00:00,
231,169.0,0.0,,gMoPizShoBD8dMUl4Phi,0.0,False,80.86331176757812,False,66.0,,5.0,True,2023-12-01 16:05:11.887000+00:00,True,,5.0,False,2.0,,,gMoPizShoBD8dMUl4Phi,,,2023-12-01 16:05:08.687000+00:00,
232,124.0,0.0,,gMoPizShoBD8dMUl4Phi,1.0,False,79.05390930175781,False,67.0,,5.0,False,2023-12-01 15:35:32.113000+00:00,True,,1.0,False,2.0,,,gMoPizShoBD8dMUl4Phi,,,2023-12-01 15:35:08.648000+00:00,
233,229.0,0.0,,gMoPizShoBD8dMUl4Phi,0.0,False,77.51280212402344,False,69.0,,5.0,False,2023-12-01 15:05:11.773000+00:00,True,,1.0,False,2.0,,,gMoPizShoBD8dMUl4Phi,3.0,"{'fearful': 5.380561757722164e-05, 'disgusted': 0.06563074393780206, 'angry': 0.15158415650069437, 'sad': 0.32740468286031466, 'surprised': 0.000640994226671789, 'neutral': 0.4332119152859377, 'happy': 0.021473716256009693}",2023-12-01 15:05:08.652000+00:00,0.0
234,104.0,0.0,2023-11-28 17:58:29.964000+00:00,gMoPizShoBD8dMUl4Phi,0.0,False,64.5731430053711,True,64.0,2023-11-28 17:58:53.595000+00:00,2.0,False,2023-11-28 17:58:15.703000+00:00,True,3.0,2.0,True,2.0,Descansar,2.0,gMoPizShoBD8dMUl4Phi,3.0,"{'fearful': 0.012505652711415266, 'disgusted': 0.010863592833719522, 'angry': 0.045334188207676, 'sad': 0.26342822158296525, 'surprised': 0.0015937212627469216, 'neutral': 0.4638450934854618, 'happy': 0.20242954283249823}",2023-11-28 17:58:12.551000+00:00,0.0
235,34.0,0.0,2023-11-28 17:28:39.770000+00:00,gMoPizShoBD8dMUl4Phi,0.0,False,53.909637451171875,False,58.0,2023-11-28 17:29:02.599000+00:00,2.0,False,2023-11-28 17:28:15.696000+00:00,True,3.0,5.0,True,2.0,Leer,3.0,gMoPizShoBD8dMUl4Phi,3.0,"{'fearful': 0.0014397592522638757, 'disgusted': 0.008987310316327376, 'angry': 0.12987195345592156, 'sad': 0.08724364891099429, 'surprised': 1.2639431336772044e-05, 'neutral': 0.7687307183962099, 'happy': 0.0037139770749863477}",2023-11-28 17:28:11.682000+00:00,0.0
236,240.0,0.0,,gMoPizShoBD8dMUl4Phi,0.0,False,68.75501251220703,False,50.0,,2.0,False,2023-11-28 16:58:35.920000+00:00,True,,4.0,True,2.0,,,gMoPizShoBD8dMUl4Phi,,,2023-11-28 16:58:11.512000+00:00,
237,263.0,0.0,2023-11-28 16:28:29.043000+00:00,gMoPizShoBD8dMUl4Phi,0.0,False,63.95112609863281,False,43.0,2023-11-28 16:28:49.281000+00:00,2.0,False,2023-11-28 16:28:15.769000+00:00,True,3.0,4.0,True,2.0,Estudiar,4.0,gMoPizShoBD8dMUl4Phi,3.0,"{'fearful': 5.271766747751438e-06, 'disgusted': 0.00034577069962346877, 'angry': 0.0475222005003716, 'sad': 0.0414722071474775, 'surprised': 0.00034033893610538465, 'neutral': 0.9041841857103726, 'happy': 0.006130017320605277}",2023-11-28 16:28:11.550000+00:00,0.0
238,286.0,0.0,,gMoPizShoBD8dMUl4Phi,0.0,False,72.72172546386719,False,30.0,,2.0,False,2023-11-28 15:33:59.769000+00:00,True,,4.0,True,2.0,,,gMoPizShoBD8dMUl4Phi,3.0,"{'fearful': 1.7750773295688305e-08, 'disgusted': 2.7830385107563416e-08, 'angry': 0.0008910703472793102, 'sad': 0.01680060103535652, 'surprised': 1.1095493391621858e-05, 'neutral': 0.9822951555252075, 'happy': 2.012938466577907e-06}",2023-11-28 15:34:49.664000+00:00,0.0
239,30.0,0.0,2023-11-29 03:43:53.126000+00:00,rQUGEf2oSDt4P6OMVeRM,0.0,False,86.15634155273438,False,86.0,2023-11-29 03:44:03.439000+00:00,2.0,False,2023-11-29 03:37:41.838000+00:00,True,1.0,1.0,False,1.0,Hacer ejercicio,5.0,,,,,
240,97.0,0.0,,rQUGEf2oSDt4P6OMVeRM,0.0,False,90.25101470947266,False,87.0,,2.0,False,2023-11-29 03:37:41.768000+00:00,True,,1.0,False,1.0,,,,,,,
241,196.0,0.0,,szRMTRYT7Yt33RjxB53V,0.0,False,90.30873107910156,True,62.0,,3.0,False,2023-11-22 18:49:19.273000+00:00,True,,2.0,False,2.0,,,szRMTRYT7Yt33RjxB53V,,"{'fearful': 3.675455664446196e-05, 'disgusted': 0.0027425688707201816, 'angry': 0.008590732933953404, 'sad': 0.011286845479238156, 'surprised': 0.00414400521512448, 'neutral': 0.8623795111974081, 'happy': 0.11081954588492711}",2023-11-22 18:49:15.117000+00:00,0.0
242,274.0,0.0,2023-11-22 18:19:47.312000+00:00,szRMTRYT7Yt33RjxB53V,0.0,False,63.257259368896484,False,64.0,2023-11-22 18:19:54.490000+00:00,3.0,False,2023-11-22 18:19:39.602000+00:00,True,4.0,1.0,False,2.0,Programar,4.0,szRMTRYT7Yt33RjxB53V,3.0,"{'fearful': 0.0001315778645221144, 'disgusted': 0.0012418978149071336, 'angry': 0.2976078987121582, 'sad': 0.01437391433864832, 'surprised': 0.0020819681230932474, 'neutral': 0.5698019862174988, 'happy': 0.11476082354784012}",2023-11-22 18:19:15.184000+00:00,0.0
